Source,CH1
Second,Volt
 0.00273280000,0.04000,
 0.00273360000,0.08000,
 0.00273440000,0.08000,
 0.00273520000,0.08000,
 0.00273600000,0.00,
 0.00273680000,0.08000,
 0.00273760000,0.04000,
 0.00273840000,0.04000,
 0.00273920000,0.08000,
 0.00274000000,0.04000,
 0.00274080000,0.08000,
 0.00274160000,0.04000,
 0.00274240000,0.08000,
 0.00274320000,0.08000,
 0.00274400000,0.08000,
 0.00274480000,0.00,
 0.00274560000,0.08000,
 0.00274640000,0.04000,
 0.00274720000,0.04000,
 0.00274800000,0.00,
 0.00274880000,0.04000,
 0.00274960000,0.04000,
 0.00275040000,0.08000,
 0.00275120000,0.04000,
 0.00275200000,0.04000,
 0.00275280000,0.08000,
 0.00275360000,0.04000,
 0.00275440000,0.08000,
 0.00275520000,0.08000,
 0.00275600000,0.04000,
 0.00275680000,0.04000,
 0.00275760000,0.08000,
 0.00275840000,0.04000,
 0.00275920000,0.08000,
 0.00276000000,0.04000,
 0.00276080000,0.12000,
 0.00276160000,0.08000,
 0.00276240000,0.04000,
 0.00276320000,0.08000,
 0.00276400000,0.08000,
 0.00276480000,0.08000,
 0.00276560000,0.08000,
 0.00276640000,0.04000,
 0.00276720000,0.04000,
 0.00276800000,0.04000,
 0.00276880000,0.04000,
 0.00276960000,0.04000,
 0.00277040000,0.08000,
 0.00277120000,0.04000,
 0.00277200000,0.08000,
 0.00277280000,0.08000,
 0.00277360000,0.08000,
 0.00277440000,0.04000,
 0.00277520000,0.08000,
 0.00277600000,0.04000,
 0.00277680000,0.04000,
 0.00277760000,0.08000,
 0.00277840000,0.08000,
 0.00277920000,0.04000,
 0.00278000000,0.04000,
 0.00278080000,0.08000,
 0.00278160000,0.08000,
 0.00278240000,0.08000,
 0.00278320000,0.08000,
 0.00278400000,0.08000,
 0.00278480000,0.08000,
 0.00278560000,0.08000,
 0.00278640000,0.04000,
 0.00278720000,0.04000,
 0.00278800000,0.08000,
 0.00278880000,0.08000,
 0.00278960000,0.08000,
 0.00279040000,0.08000,
 0.00279120000,0.08000,
 0.00279200000,0.12000,
 0.00279280000,0.08000,
 0.00279360000,0.08000,
 0.00279440000,0.08000,
 0.00279520000,0.04000,
 0.00279600000,0.08000,
 0.00279680000,0.08000,
 0.00279760000,0.08000,
 0.00279840000,0.08000,
 0.00279920000,0.04000,
 0.00280000000,0.04000,
 0.00280080000,0.04000,
 0.00280160000,0.08000,
 0.00280240000,0.04000,
 0.00280320000,0.08000,
 0.00280400000,0.04000,
 0.00280480000,0.08000,
 0.00280560000,0.08000,
 0.00280640000,0.04000,
 0.00280720000,0.08000,
 0.00280800000,0.04000,
 0.00280880000,0.04000,
 0.00280960000,0.04000,
 0.00281040000,0.08000,
 0.00281120000,0.08000,
 0.00281200000,0.08000,
 0.00281280000,0.00,
 0.00281360000,0.08000,
 0.00281440000,0.08000,
 0.00281520000,0.04000,
 0.00281600000,0.04000,
 0.00281680000,0.08000,
 0.00281760000,0.04000,
 0.00281840000,0.08000,
 0.00281920000,0.08000,
 0.00282000000,0.04000,
 0.00282080000,0.04000,
 0.00282160000,0.08000,
 0.00282240000,0.24000,
 0.00282320000,0.00,
 0.00282400000,0.08000,
 0.00282480000,0.08000,
 0.00282560000,0.04000,
 0.00282640000,0.08000,
 0.00282720000,0.04000,
 0.00282800000,0.04000,
 0.00282880000,0.04000,
 0.00282960000,0.08000,
 0.00283040000,0.08000,
 0.00283120000,0.08000,
 0.00283200000,0.08000,
 0.00283280000,0.28000,
 0.00283360000,0.00,
 0.00283440000,0.08000,
 0.00283520000,0.04000,
 0.00283600000,0.08000,
 0.00283680000,0.08000,
 0.00283760000,0.08000,
 0.00283840000,0.08000,
 0.00283920000,0.08000,
 0.00284000000,0.08000,
 0.00284080000,0.08000,
 0.00284160000,0.08000,
 0.00284240000,0.08000,
 0.00284320000,0.12000,
 0.00284400000,0.08000,
 0.00284480000,0.12000,
 0.00284560000,0.08000,
 0.00284640000,0.08000,
 0.00284720000,0.08000,
 0.00284800000,0.04000,
 0.00284880000,0.04000,
 0.00284960000,0.08000,
 0.00285040000,0.08000,
 0.00285120000,0.08000,
 0.00285200000,0.08000,
 0.00285280000,0.08000,
 0.00285360000,0.08000,
 0.00285440000,0.08000,
 0.00285520000,0.12000,
 0.00285600000,0.08000,
 0.00285680000,0.04000,
 0.00285760000,0.04000,
 0.00285840000,0.04000,
 0.00285920000,0.08000,
 0.00286000000,0.08000,
 0.00286080000,0.08000,
 0.00286160000,0.08000,
 0.00286240000,0.08000,
 0.00286320000,0.08000,
 0.00286400000,0.08000,
 0.00286480000,0.08000,
 0.00286560000,0.08000,
 0.00286640000,0.08000,
 0.00286720000,0.08000,
 0.00286800000,0.04000,
 0.00286880000,0.04000,
 0.00286960000,0.00,
 0.00287040000,0.04000,
 0.00287120000,0.08000,
 0.00287200000,0.08000,
 0.00287280000,0.04000,
 0.00287360000,0.08000,
 0.00287440000,0.04000,
 0.00287520000,0.08000,
 0.00287600000,0.04000,
 0.00287680000,0.04000,
 0.00287760000,0.08000,
 0.00287840000,0.08000,
 0.00287920000,0.08000,
 0.00288000000,0.08000,
 0.00288080000,0.04000,
 0.00288160000,0.04000,
 0.00288240000,0.08000,
 0.00288320000,0.08000,
 0.00288400000,0.08000,
 0.00288480000,0.08000,
 0.00288560000,0.08000,
 0.00288640000,0.04000,
 0.00288720000,0.12000,
 0.00288800000,0.08000,
 0.00288880000,0.08000,
 0.00288960000,0.08000,
 0.00289040000,0.16000,
 0.00289120000,0.24000,
 0.00289200000,0.56000,
 0.00289280000,0.92000,
 0.00289360000,1.20000,
 0.00289440000,1.56000,
 0.00289520000,1.96000,
 0.00289600000,2.24000,
 0.00289680000,2.44000,
 0.00289760000,2.72000,
 0.00289840000,2.96000,
 0.00289920000,3.16000,
 0.00290000000,3.36000,
 0.00290080000,3.52000,
 0.00290160000,3.64000,
 0.00290240000,3.76000,
 0.00290320000,3.88000,
 0.00290400000,4.00000,
 0.00290480000,4.08000,
 0.00290560000,4.16000,
 0.00290640000,4.28000,
 0.00290720000,4.28000,
 0.00290800000,4.40000,
 0.00290880000,4.40000,
 0.00290960000,4.44000,
 0.00291040000,4.52000,
 0.00291120000,4.56000,
 0.00291200000,4.60000,
 0.00291280000,4.64000,
 0.00291360000,4.68000,
 0.00291440000,4.72000,
 0.00291520000,4.72000,
 0.00291600000,4.76000,
 0.00291680000,4.80000,
 0.00291760000,4.76000,
 0.00291840000,4.80000,
 0.00291920000,4.80000,
 0.00292000000,4.80000,
 0.00292080000,4.80000,
 0.00292160000,4.80000,
 0.00292240000,4.84000,
 0.00292320000,4.84000,
 0.00292400000,4.88000,
 0.00292480000,4.92000,
 0.00292560000,4.88000,
 0.00292640000,4.92000,
 0.00292720000,4.88000,
 0.00292800000,4.92000,
 0.00292880000,4.88000,
 0.00292960000,4.92000,
 0.00293040000,4.92000,
 0.00293120000,4.92000,
 0.00293200000,4.92000,
 0.00293280000,4.96000,
 0.00293360000,4.96000,
 0.00293440000,4.92000,
 0.00293520000,5.00000,
 0.00293600000,5.04000,
 0.00293680000,5.00000,
 0.00293760000,5.00000,
 0.00293840000,4.96000,
 0.00293920000,4.96000,
 0.00294000000,4.96000,
 0.00294080000,5.00000,
 0.00294160000,5.00000,
 0.00294240000,5.00000,
 0.00294320000,4.96000,
 0.00294400000,5.00000,
 0.00294480000,4.96000,
 0.00294560000,5.00000,
 0.00294640000,5.20000,
 0.00294720000,4.92000,
 0.00294800000,5.00000,
 0.00294880000,5.04000,
 0.00294960000,5.00000,
 0.00295040000,5.00000,
 0.00295120000,5.04000,
 0.00295200000,4.96000,
 0.00295280000,5.00000,
 0.00295360000,5.04000,
 0.00295440000,5.00000,
 0.00295520000,5.00000,
 0.00295600000,5.00000,
 0.00295680000,5.12000,
 0.00295760000,4.96000,
 0.00295840000,5.04000,
 0.00295920000,5.00000,
 0.00296000000,5.00000,
 0.00296080000,5.00000,
 0.00296160000,5.04000,
 0.00296240000,5.04000,
 0.00296320000,5.00000,
 0.00296400000,5.00000,
 0.00296480000,5.00000,
 0.00296560000,5.04000,
 0.00296640000,5.04000,
 0.00296720000,5.12000,
 0.00296800000,4.96000,
 0.00296880000,5.04000,
 0.00296960000,5.04000,
 0.00297040000,5.00000,
 0.00297120000,5.00000,
 0.00297200000,5.00000,
 0.00297280000,5.00000,
 0.00297360000,5.04000,
 0.00297440000,5.04000,
 0.00297520000,5.04000,
 0.00297600000,5.00000,
 0.00297680000,5.00000,
 0.00297760000,5.16000,
 0.00297840000,5.00000,
 0.00297920000,5.04000,
 0.00298000000,5.00000,
 0.00298080000,5.00000,
 0.00298160000,5.00000,
 0.00298240000,5.00000,
 0.00298320000,5.00000,
 0.00298400000,5.04000,
 0.00298480000,5.00000,
 0.00298560000,5.04000,
 0.00298640000,5.04000,
 0.00298720000,5.04000,
 0.00298800000,5.04000,
 0.00298880000,5.00000,
 0.00298960000,5.04000,
 0.00299040000,5.04000,
 0.00299120000,5.04000,
 0.00299200000,5.04000,
 0.00299280000,5.04000,
 0.00299360000,5.04000,
 0.00299440000,5.04000,
 0.00299520000,5.04000,
 0.00299600000,5.04000,
 0.00299680000,5.04000,
 0.00299760000,5.04000,
 0.00299840000,5.20000,
 0.00299920000,5.04000,
 0.00300000000,5.04000,
 0.00300080000,5.04000,
 0.00300160000,5.04000,
 0.00300240000,5.00000,
 0.00300320000,5.04000,
 0.00300400000,5.04000,
 0.00300480000,5.04000,
 0.00300560000,5.04000,
 0.00300640000,5.04000,
 0.00300720000,5.04000,
 0.00300800000,5.04000,
 0.00300880000,5.12000,
 0.00300960000,5.04000,
 0.00301040000,5.04000,
 0.00301120000,5.04000,
 0.00301200000,5.04000,
 0.00301280000,5.00000,
 0.00301360000,5.00000,
 0.00301440000,5.04000,
 0.00301520000,5.04000,
 0.00301600000,5.04000,
 0.00301680000,5.04000,
 0.00301760000,5.00000,
 0.00301840000,5.00000,
 0.00301920000,5.16000,
 0.00302000000,5.00000,
 0.00302080000,5.08000,
 0.00302160000,5.04000,
 0.00302240000,5.00000,
 0.00302320000,5.04000,
 0.00302400000,5.04000,
 0.00302480000,5.04000,
 0.00302560000,5.00000,
 0.00302640000,5.04000,
 0.00302720000,5.04000,
 0.00302800000,5.04000,
 0.00302880000,5.04000,
 0.00302960000,5.08000,
 0.00303040000,5.04000,
 0.00303120000,5.00000,
 0.00303200000,5.04000,
 0.00303280000,5.04000,
 0.00303360000,5.04000,
 0.00303440000,5.04000,
 0.00303520000,5.04000,
 0.00303600000,5.04000,
 0.00303680000,5.04000,
 0.00303760000,5.04000,
 0.00303840000,5.04000,
 0.00303920000,5.00000,
 0.00304000000,5.08000,
 0.00304080000,5.04000,
 0.00304160000,5.04000,
 0.00304240000,5.00000,
 0.00304320000,5.04000,
 0.00304400000,5.04000,
 0.00304480000,5.04000,
 0.00304560000,5.04000,
 0.00304640000,5.00000,
 0.00304720000,5.04000,
 0.00304800000,5.04000,
 0.00304880000,5.00000,
 0.00304960000,5.04000,
 0.00305040000,5.00000,
 0.00305120000,5.04000,
 0.00305200000,5.04000,
 0.00305280000,5.04000,
 0.00305360000,5.04000,
 0.00305440000,5.04000,
 0.00305520000,5.04000,
 0.00305600000,5.04000,
 0.00305680000,5.00000,
 0.00305760000,5.04000,
 0.00305840000,5.04000,
 0.00305920000,5.04000,
 0.00306000000,5.04000,
 0.00306080000,5.04000,
 0.00306160000,5.04000,
 0.00306240000,5.00000,
 0.00306320000,5.04000,
 0.00306400000,5.04000,
 0.00306480000,5.04000,
 0.00306560000,5.04000,
 0.00306640000,5.04000,
 0.00306720000,5.04000,
 0.00306800000,5.04000,
 0.00306880000,5.04000,
 0.00306960000,5.00000,
 0.00307040000,5.08000,
 0.00307120000,2.60000,
 0.00307200000,0.08000,
 0.00307280000,0.04000,
 0.00307360000,0.08000,
 0.00307440000,0.08000,
 0.00307520000,0.04000,
 0.00307600000,0.04000,
 0.00307680000,0.08000,
 0.00307760000,0.00,
 0.00307840000,0.08000,
 0.00307920000,0.04000,
 0.00308000000,0.08000,
 0.00308080000,0.04000,
 0.00308160000,0.08000,
 0.00308240000,0.08000,
 0.00308320000,0.08000,
 0.00308400000,0.04000,
 0.00308480000,0.08000,
 0.00308560000,0.08000,
 0.00308640000,0.04000,
 0.00308720000,0.08000,
 0.00308800000,0.08000,
 0.00308880000,0.04000,
 0.00308960000,0.04000,
 0.00309040000,0.08000,
 0.00309120000,0.08000,
 0.00309200000,0.20000,
 0.00309280000,0.08000,
 0.00309360000,0.08000,
 0.00309440000,0.08000,
 0.00309520000,0.08000,
 0.00309600000,0.08000,
 0.00309680000,0.08000,
 0.00309760000,0.04000,
 0.00309840000,0.08000,
 0.00309920000,0.08000,
 0.00310000000,0.04000,
 0.00310080000,0.08000,
 0.00310160000,0.08000,
 0.00310240000,0.24000,
 0.00310320000,0.08000,
 0.00310400000,0.08000,
 0.00310480000,0.08000,
 0.00310560000,0.08000,
 0.00310640000,0.04000,
 0.00310720000,0.08000,
 0.00310800000,0.04000,
 0.00310880000,0.08000,
 0.00310960000,0.08000,
 0.00311040000,0.04000,
 0.00311120000,0.08000,
 0.00311200000,0.08000,
 0.00311280000,0.08000,
 0.00311360000,0.08000,
 0.00311440000,0.08000,
 0.00311520000,0.08000,
 0.00311600000,0.08000,
 0.00311680000,0.08000,
 0.00311760000,0.08000,
 0.00311840000,0.08000,
 0.00311920000,0.04000,
 0.00312000000,0.08000,
 0.00312080000,0.08000,
 0.00312160000,0.08000,
 0.00312240000,0.08000,
 0.00312320000,0.08000,
 0.00312400000,0.08000,
 0.00312480000,0.04000,
 0.00312560000,0.08000,
 0.00312640000,0.04000,
 0.00312720000,0.04000,
 0.00312800000,0.08000,
 0.00312880000,0.08000,
 0.00312960000,0.04000,
 0.00313040000,0.16000,
 0.00313120000,0.08000,
 0.00313200000,0.04000,
 0.00313280000,0.08000,
 0.00313360000,0.16000,
 0.00313440000,0.08000,
 0.00313520000,0.08000,
 0.00313600000,0.08000,
 0.00313680000,0.08000,
 0.00313760000,0.08000,
 0.00313840000,0.08000,
 0.00313920000,0.08000,
 0.00314000000,0.08000,
 0.00314080000,0.04000,
 0.00314160000,0.08000,
 0.00314240000,0.12000,
 0.00314320000,0.16000,
 0.00314400000,0.08000,
 0.00314480000,0.04000,
 0.00314560000,0.12000,
 0.00314640000,0.08000,
 0.00314720000,0.12000,
 0.00314800000,0.08000,
 0.00314880000,0.08000,
 0.00314960000,0.04000,
 0.00315040000,0.08000,
 0.00315120000,0.08000,
 0.00315200000,0.08000,
 0.00315280000,0.08000,
 0.00315360000,0.08000,
 0.00315440000,0.08000,
 0.00315520000,0.08000,
 0.00315600000,0.08000,
 0.00315680000,0.08000,
 0.00315760000,0.12000,
 0.00315840000,0.08000,
 0.00315920000,0.08000,
 0.00316000000,0.12000,
 0.00316080000,0.08000,
 0.00316160000,0.08000,
 0.00316240000,0.08000,
 0.00316320000,0.08000,
 0.00316400000,0.08000,
 0.00316480000,0.08000,
 0.00316560000,0.08000,
 0.00316640000,0.08000,
 0.00316720000,0.08000,
 0.00316800000,0.16000,
 0.00316880000,0.20000,
 0.00316960000,0.52000,
 0.00317040000,0.84000,
 0.00317120000,1.16000,
 0.00317200000,1.56000,
 0.00317280000,1.88000,
 0.00317360000,2.20000,
 0.00317440000,2.48000,
 0.00317520000,2.72000,
 0.00317600000,2.96000,
 0.00317680000,3.20000,
 0.00317760000,3.32000,
 0.00317840000,3.52000,
 0.00317920000,3.64000,
 0.00318000000,3.76000,
 0.00318080000,3.88000,
 0.00318160000,4.04000,
 0.00318240000,4.12000,
 0.00318320000,4.20000,
 0.00318400000,4.28000,
 0.00318480000,4.32000,
 0.00318560000,4.40000,
 0.00318640000,4.44000,
 0.00318720000,4.52000,
 0.00318800000,4.56000,
 0.00318880000,4.60000,
 0.00318960000,4.60000,
 0.00319040000,4.68000,
 0.00319120000,4.72000,
 0.00319200000,4.72000,
 0.00319280000,4.80000,
 0.00319360000,4.76000,
 0.00319440000,4.76000,
 0.00319520000,4.84000,
 0.00319600000,4.80000,
 0.00319680000,4.80000,
 0.00319760000,4.84000,
 0.00319840000,4.84000,
 0.00319920000,4.84000,
 0.00320000000,4.88000,
 0.00320080000,4.88000,
 0.00320160000,4.88000,
 0.00320240000,4.92000,
 0.00320320000,4.92000,
 0.00320400000,4.92000,
 0.00320480000,4.92000,
 0.00320560000,4.92000,
 0.00320640000,4.96000,
 0.00320720000,4.96000,
 0.00320800000,4.96000,
 0.00320880000,4.96000,
 0.00320960000,4.96000,
 0.00321040000,4.96000,
 0.00321120000,5.04000,
 0.00321200000,4.96000,
 0.00321280000,5.00000,
 0.00321360000,5.00000,
 0.00321440000,5.00000,
 0.00321520000,5.20000,
 0.00321600000,5.00000,
 0.00321680000,5.04000,
 0.00321760000,5.00000,
 0.00321840000,5.00000,
 0.00321920000,5.04000,
 0.00322000000,5.04000,
 0.00322080000,5.00000,
 0.00322160000,5.04000,
 0.00322240000,5.04000,
 0.00322320000,5.00000,
 0.00322400000,5.04000,
 0.00322480000,5.04000,
 0.00322560000,5.04000,
 0.00322640000,5.04000,
 0.00322720000,5.00000,
 0.00322800000,5.04000,
 0.00322880000,5.04000,
 0.00322960000,5.04000,
 0.00323040000,5.04000,
 0.00323120000,5.04000,
 0.00323200000,5.04000,
 0.00323280000,5.04000,
 0.00323360000,5.04000,
 0.00323440000,5.04000,
 0.00323520000,5.04000,
 0.00323600000,5.04000,
 0.00323680000,5.04000,
 0.00323760000,5.04000,
 0.00323840000,5.08000,
 0.00323920000,5.04000,
 0.00324000000,5.04000,
 0.00324080000,5.04000,
 0.00324160000,5.04000,
 0.00324240000,5.04000,
 0.00324320000,5.04000,
 0.00324400000,5.04000,
 0.00324480000,5.04000,
 0.00324560000,5.08000,
 0.00324640000,5.04000,
 0.00324720000,5.04000,
 0.00324800000,5.12000,
 0.00324880000,5.04000,
 0.00324960000,5.08000,
 0.00325040000,5.08000,
 0.00325120000,5.04000,
 0.00325200000,5.04000,
 0.00325280000,5.04000,
 0.00325360000,5.04000,
 0.00325440000,5.08000,
 0.00325520000,5.04000,
 0.00325600000,4.08000,
 0.00325680000,0.96000,
 0.00325760000,0.16000,
 0.00325840000,0.08000,
 0.00325920000,0.08000,
 0.00326000000,0.08000,
 0.00326080000,0.08000,
 0.00326160000,0.08000,
 0.00326240000,0.08000,
 0.00326320000,0.08000,
 0.00326400000,0.08000,
 0.00326480000,0.08000,
 0.00326560000,0.08000,
 0.00326640000,0.12000,
 0.00326720000,0.08000,
 0.00326800000,0.04000,
 0.00326880000,0.08000,
 0.00326960000,0.08000,
 0.00327040000,0.08000,
 0.00327120000,0.08000,
 0.00327200000,0.08000,
 0.00327280000,0.08000,
 0.00327360000,0.08000,
 0.00327440000,0.08000,
 0.00327520000,0.08000,
 0.00327600000,0.08000,
 0.00327680000,0.08000,
 0.00327760000,0.08000,
 0.00327840000,0.16000,
 0.00327920000,0.08000,
 0.00328000000,0.12000,
 0.00328080000,0.12000,
 0.00328160000,0.12000,
 0.00328240000,0.08000,
 0.00328320000,0.08000,
 0.00328400000,0.08000,
 0.00328480000,0.16000,
 0.00328560000,0.12000,
 0.00328640000,0.08000,
 0.00328720000,0.12000,
 0.00328800000,0.08000,
 0.00328880000,0.08000,
 0.00328960000,0.08000,
 0.00329040000,0.16000,
 0.00329120000,0.08000,
 0.00329200000,0.08000,
 0.00329280000,0.16000,
 0.00329360000,0.08000,
 0.00329440000,0.08000,
 0.00329520000,0.08000,
 0.00329600000,0.12000,
 0.00329680000,0.08000,
 0.00329760000,0.08000,
 0.00329840000,0.16000,
 0.00329920000,0.08000,
 0.00330000000,0.12000,
 0.00330080000,0.08000,
 0.00330160000,0.08000,
 0.00330240000,0.08000,
 0.00330320000,0.08000,
 0.00330400000,0.08000,
 0.00330480000,0.08000,
 0.00330560000,0.08000,
 0.00330640000,0.08000,
 0.00330720000,0.16000,
 0.00330800000,0.08000,
 0.00330880000,0.08000,
 0.00330960000,0.08000,
 0.00331040000,0.12000,
 0.00331120000,0.08000,
 0.00331200000,0.08000,
 0.00331280000,0.08000,
 0.00331360000,0.08000,
 0.00331440000,0.04000,
 0.00331520000,0.08000,
 0.00331600000,0.16000,
 0.00331680000,0.12000,
 0.00331760000,0.08000,
 0.00331840000,0.08000,
 0.00331920000,0.12000,
 0.00332000000,0.04000,
 0.00332080000,0.08000,
 0.00332160000,0.12000,
 0.00332240000,0.08000,
 0.00332320000,0.08000,
 0.00332400000,0.08000,
 0.00332480000,0.08000,
 0.00332560000,0.08000,
 0.00332640000,0.08000,
 0.00332720000,0.08000,
 0.00332800000,0.12000,
 0.00332880000,0.28000,
 0.00332960000,0.08000,
 0.00333040000,0.08000,
 0.00333120000,0.08000,
 0.00333200000,0.08000,
 0.00333280000,0.08000,
 0.00333360000,0.08000,
 0.00333440000,0.04000,
 0.00333520000,0.08000,
 0.00333600000,0.08000,
 0.00333680000,0.12000,
 0.00333760000,0.08000,
 0.00333840000,0.08000,
 0.00333920000,0.16000,
 0.00334000000,0.12000,
 0.00334080000,0.04000,
 0.00334160000,0.08000,
 0.00334240000,0.08000,
 0.00334320000,0.08000,
 0.00334400000,0.08000,
 0.00334480000,0.08000,
 0.00334560000,0.04000,
 0.00334640000,0.08000,
 0.00334720000,0.08000,
 0.00334800000,0.08000,
 0.00334880000,0.08000,
 0.00334960000,0.08000,
 0.00335040000,0.12000,
 0.00335120000,0.08000,
 0.00335200000,0.16000,
 0.00335280000,0.08000,
 0.00335360000,0.08000,
 0.00335440000,0.08000,
 0.00335520000,0.08000,
 0.00335600000,0.04000,
 0.00335680000,0.08000,
 0.00335760000,0.08000,
 0.00335840000,0.04000,
 0.00335920000,0.08000,
 0.00336000000,0.08000,
 0.00336080000,0.04000,
 0.00336160000,0.16000,
 0.00336240000,0.08000,
 0.00336320000,0.08000,
 0.00336400000,0.08000,
 0.00336480000,0.08000,
 0.00336560000,0.08000,
 0.00336640000,0.08000,
 0.00336720000,0.04000,
 0.00336800000,0.04000,
 0.00336880000,0.08000,
 0.00336960000,0.08000,
 0.00337040000,0.08000,
 0.00337120000,0.08000,
 0.00337200000,0.08000,
 0.00337280000,0.08000,
 0.00337360000,0.08000,
 0.00337440000,0.08000,
 0.00337520000,0.08000,
 0.00337600000,0.04000,
 0.00337680000,0.08000,
 0.00337760000,0.12000,
 0.00337840000,0.08000,
 0.00337920000,0.08000,
 0.00338000000,0.08000,
 0.00338080000,0.08000,
 0.00338160000,0.08000,
 0.00338240000,0.08000,
 0.00338320000,0.08000,
 0.00338400000,0.08000,
 0.00338480000,0.08000,
 0.00338560000,0.08000,
 0.00338640000,0.08000,
 0.00338720000,0.08000,
 0.00338800000,0.08000,
 0.00338880000,0.08000,
 0.00338960000,0.08000,
 0.00339040000,0.08000,
 0.00339120000,0.08000,
 0.00339200000,0.08000,
 0.00339280000,0.08000,
 0.00339360000,0.12000,
 0.00339440000,0.08000,
 0.00339520000,0.08000,
 0.00339600000,0.08000,
 0.00339680000,0.08000,
 0.00339760000,0.08000,
 0.00339840000,0.08000,
 0.00339920000,0.04000,
 0.00340000000,0.08000,
 0.00340080000,0.08000,
 0.00340160000,0.08000,
 0.00340240000,0.08000,
 0.00340320000,0.08000,
 0.00340400000,0.08000,
 0.00340480000,0.08000,
 0.00340560000,0.08000,
 0.00340640000,0.08000,
 0.00340720000,0.08000,
 0.00340800000,0.08000,
 0.00340880000,0.08000,
 0.00340960000,0.08000,
 0.00341040000,0.08000,
 0.00341120000,0.08000,
 0.00341200000,0.08000,
 0.00341280000,0.08000,
 0.00341360000,0.08000,
 0.00341440000,0.08000,
 0.00341520000,0.08000,
 0.00341600000,0.08000,
 0.00341680000,0.08000,
 0.00341760000,0.08000,
 0.00341840000,0.08000,
 0.00341920000,0.04000,
 0.00342000000,0.08000,
 0.00342080000,0.08000,
 0.00342160000,0.08000,
 0.00342240000,0.12000,
 0.00342320000,0.08000,
 0.00342400000,0.08000,
 0.00342480000,0.08000,
 0.00342560000,0.04000,
 0.00342640000,0.08000,
 0.00342720000,0.16000,
 0.00342800000,0.04000,
 0.00342880000,0.08000,
 0.00342960000,0.08000,
 0.00343040000,0.08000,
 0.00343120000,0.08000,
 0.00343200000,0.12000,
 0.00343280000,0.08000,
 0.00343360000,0.04000,
 0.00343440000,0.08000,
 0.00343520000,0.08000,
 0.00343600000,0.08000,
 0.00343680000,0.08000,
 0.00343760000,0.08000,
 0.00343840000,0.08000,
 0.00343920000,0.08000,
 0.00344000000,0.12000,
 0.00344080000,0.08000,
 0.00344160000,0.08000,
 0.00344240000,0.08000,
 0.00344320000,0.08000,
 0.00344400000,0.08000,
 0.00344480000,0.08000,
 0.00344560000,0.16000,
 0.00344640000,0.08000,
 0.00344720000,0.08000,
 0.00344800000,0.08000,
 0.00344880000,0.08000,
 0.00344960000,0.08000,
 0.00345040000,0.04000,
 0.00345120000,0.08000,
 0.00345200000,0.08000,
 0.00345280000,0.08000,
 0.00345360000,0.08000,
 0.00345440000,0.08000,
 0.00345520000,0.08000,
 0.00345600000,0.08000,
 0.00345680000,0.08000,
 0.00345760000,0.08000,
 0.00345840000,0.08000,
 0.00345920000,0.08000,
 0.00346000000,0.08000,
 0.00346080000,0.08000,
 0.00346160000,0.08000,
 0.00346240000,0.08000,
 0.00346320000,0.08000,
 0.00346400000,0.08000,
 0.00346480000,0.08000,
 0.00346560000,0.12000,
 0.00346640000,0.12000,
 0.00346720000,0.12000,
 0.00346800000,0.08000,
 0.00346880000,0.08000,
 0.00346960000,0.08000,
 0.00347040000,0.08000,
 0.00347120000,0.16000,
 0.00347200000,0.12000,
 0.00347280000,0.08000,
 0.00347360000,0.04000,
 0.00347440000,0.24000,
 0.00347520000,0.00,
 0.00347600000,0.08000,
 0.00347680000,0.08000,
 0.00347760000,0.08000,
 0.00347840000,0.08000,
 0.00347920000,0.08000,
 0.00348000000,0.04000,
 0.00348080000,0.04000,
 0.00348160000,0.08000,
 0.00348240000,0.08000,
 0.00348320000,0.08000,
 0.00348400000,0.08000,
 0.00348480000,0.04000,
 0.00348560000,0.12000,
 0.00348640000,0.08000,
 0.00348720000,0.08000,
 0.00348800000,0.04000,
 0.00348880000,0.08000,
 0.00348960000,0.12000,
 0.00349040000,0.04000,
 0.00349120000,0.08000,
 0.00349200000,0.08000,
 0.00349280000,0.08000,
 0.00349360000,0.08000,
 0.00349440000,0.12000,
 0.00349520000,0.12000,
 0.00349600000,0.08000,
 0.00349680000,0.12000,
 0.00349760000,0.08000,
 0.00349840000,0.08000,
 0.00349920000,0.12000,
 0.00350000000,0.08000,
 0.00350080000,0.08000,
 0.00350160000,0.08000,
 0.00350240000,0.08000,
 0.00350320000,0.08000,
 0.00350400000,0.12000,
 0.00350480000,0.12000,
 0.00350560000,0.08000,
 0.00350640031,0.08000,
 0.00350720000,0.08000,
 0.00350800000,0.16000,
 0.00350880000,0.08000,
 0.00350960000,0.08000,
 0.00351040000,0.08000,
 0.00351120000,0.08000,
 0.00351200000,0.08000,
 0.00351280000,0.16000,
 0.00351360000,0.08000,
 0.00351440000,0.12000,
 0.00351520000,0.12000,
 0.00351600000,0.08000,
 0.00351680000,0.08000,
 0.00351760000,0.08000,
 0.00351840000,0.08000,
 0.00351920000,0.16000,
 0.00352000000,0.08000,
 0.00352080000,0.12000,
 0.00352160000,0.08000,
 0.00352240000,0.12000,
 0.00352320000,0.08000,
 0.00352400000,0.12000,
 0.00352480000,0.12000,
 0.00352560000,0.16000,
 0.00352640000,0.12000,
 0.00352720000,0.08000,
 0.00352800000,0.12000,
 0.00352880000,0.08000,
 0.00352960000,0.12000,
 0.00353040000,0.08000,
 0.00353120000,0.08000,
